Dominowo, wielkopolskie;Dominowo;63-012;52.2915437;17.3565857
Jeziory Małe, Zaniemyśl, wielkopolskie;Jeziory Małe;;52.1673647;17.1484796
Księginice, Miękinia, dolnośląskie;Księginice;;51.2390465;16.7621483
Błonie, Miękinia, dolnośląskie;Błonie;;51.1597124;16.7500495
Zimnica, Oleśnica, dolnośląskie;Zimnica;;51.1551741;17.3881733
Karwiniec, Bierutów, dolnośląskie;;;51.121313;17.5440991668836
Solec, Krzykosy, wielkopolskie;Solec;;52.107257;17.3271339
Kryniczno, Środa Śląska, dolnośląskie;Kryniczno;;51.1301509;16.6699045
Brodowo, Środa Wielkopolska, wielkopolskie;Brodowo;;52.1899087;17.31923
Udanin, dolnośląskie;Udanin;55-340;51.0375751;16.449276
Wróblowice, Miękinia, dolnośląskie;Wróblowice;;51.1575618;16.7835683
Kruczyn, Nowe Miasto nad Wartą, wielkopolskie;;;;
Ramułtowice, Kostomłoty, dolnośląskie;Ramułtowice;;51.095001;16.726766
Żurawiniec, Miękinia, dolnośląskie;;55-330;51.1755488;16.8146192
średzki, Miękinia, dolnośląskie;Miękinia;;51.190964;16.7386851
Wilczków, Malczyce, dolnośląskie;Wilczków;;51.1868832;16.500609
Lubnów, Oborniki Śląskie, dolnośląskie;Lubnów;;51.2628931;16.8854641
Pierwoszów, Wisznia Mała, dolnośląskie;Pierwoszów;;51.2493843;17.0773822
Ligota, Trzebnica, dolnośląskie;Ligota;;51.3479869;17.1116904
Pierwoszowska, Wisznia Mała, dolnośląskie;;55-114;51.2630169;17.0455239
Kryniczno, Wisznia Mała, dolnośląskie;;55-114;51.2169821;17.0397203
Skotniki, Zawonia, dolnośląskie;Skotniki;;51.2866124;17.1594167
Trzebnica, dolnośląskie;Trzebnica;55-100;51.3096424;17.062596
Malin, Wisznia Mała, dolnośląskie;Malin;;51.2172483;17.0622972
Pęgów, Oborniki Śląskie, dolnośląskie;Pęgów;;51.246604;16.93276
Golędzinów, Oborniki Śląskie, dolnośląskie;Golędzinów;;51.2681253;16.9243584
Bagno, Oborniki Śląskie, dolnośląskie;Bagno;;51.3392058;16.8203816
Wilczyn, Oborniki Śląskie, dolnośląskie;Wilczyn;;51.285838;16.956929
Jary, Oborniki Śląskie, dolnośląskie;Jary;;51.2839213;16.8666076
Psary, Wisznia Mała, dolnośląskie;Psary;51-188;51.1873358;17.0320313
Rościsławice, Oborniki Śląskie, dolnośląskie;Rościsławice;;51.3010364;16.8308926
Będkowo, Trzebnica, dolnośląskie;Będkowo;;51.2877243;17.0450465
Ozorowice, Wisznia Mała, dolnośląskie;Ozorowice;;51.2378538;16.9798831
Kuźniczysko, Trzebnica, dolnośląskie;Kuźniczysko;;51.3778263;17.1820323
Rogoż, Wisznia Mała, dolnośląskie;Rogoż;;51.2164652;17.0234679
Złotów, Zawonia, dolnośląskie;;55-106;51.35638;17.28252
Pęciszów, Zawonia, dolnośląskie;Pęciszów;;51.349956;17.184326
Czeszów, Zawonia, dolnośląskie;Czeszów;;51.3797685;17.245644
Blizocin, Trzebnica, dolnośląskie;Blizocin;;51.3688007;17.1586951
Ligota Piękna, Wisznia Mała, dolnośląskie;Ligota Piękna;55-114;51.2327723;17.0454379
Tarnowiec, Zawonia, dolnośląskie;Tarnowiec;;51.306137;17.187093
Kałowice, Zawonia, dolnośląskie;Kałowice;;51.335105;17.1452112
Siemianice, Oborniki Śląskie, dolnośląskie;Siemianice;;51.3199549;16.9119644
Wisznia Mała, dolnośląskie;Wisznia Mała;;51.250346;17.0484111
Księginice, Trzebnica, dolnośląskie;Księginice;;51.3319777;17.0808425
Przecławice, Oborniki Śląskie, dolnośląskie;Przecławice;;51.3201717;16.9837307
Budczyce, Zawonia, dolnośląskie;Budczyce;;51.3330091;17.1818463
Prusice, dolnośląskie;Prusice;;51.3707663;16.9626816
Zawonia, dolnośląskie;Zawonia;;51.3156477;17.196555
Spacerowa, Wisznia Mała, dolnośląskie;;55-114;51.270963;17.018046
Szewce, Wisznia Mała, dolnośląskie;Szewce;;51.2214868;16.9702776
Kobylice, Trzebnica, dolnośląskie;Kobylice;;51.3388435;17.0893349
Brzyków, Trzebnica, dolnośląskie;Brzyków;;51.3549922;17.0561113
Strupina, Prusice, dolnośląskie;Strupina;;51.389661;16.811129
Wilkowa, Prusice, dolnośląskie;Wilkowa;;51.344607;16.9064661
Marcinowo, Trzebnica, dolnośląskie;Marcinowo;;51.3245792;17.0237069
Piekary, Oborniki Śląskie, dolnośląskie;Piekary;;51.327243;16.972082
Piotrkowiczki, Wisznia Mała, dolnośląskie;Piotrkowiczki;;51.268959;17.025697
Miłonowice, Zawonia, dolnośląskie;Miłonowice;;51.2766696;17.2112848
Biedaszków Wielki, Trzebnica, dolnośląskie;Biedaszków Wielki;;51.4012042;17.1370818
Wysoki Kościół, Wisznia Mała, dolnośląskie;Wysoki Kościół;;51.2658394;17.0511268
Święta Katarzyna, Siechnice, dolnośląskie;Święta Katarzyna;55-010;51.025511;17.1156829
Zębice, Siechnice, dolnośląskie;Zębice;;51.0043512;17.1522513
Milejowice, Żórawina, dolnośląskie;Milejowice;;50.9635095;17.0914924
Kobierzyce, dolnośląskie;Kobierzyce;;50.9720586;16.9298119
Pietrzykowice, Kąty Wrocławskie, dolnośląskie;Pietrzykowice;;51.055225;16.88306
Groblice, Siechnice, dolnośląskie;Groblice;;51.0126304;17.1745037
Czernica, dolnośląskie;;77-330;53.6848096;16.9378653
Żerniki Wrocławskie, Siechnice, dolnośląskie;Żerniki Wrocławskie;52-050;51.0328526;17.0569906
Gądów, Kąty Wrocławskie, dolnośląskie;Gądów;;51.0519532;16.9105309
Borowa, Długołęka, dolnośląskie;Borowa;;51.1905872;17.2800031
Nadolice Wielkie, Czernica, dolnośląskie;Nadolice Wielkie;55-03;51.0845173;17.2367799
Radomierzyce, Siechnice, dolnośląskie;Radomierzyce;;51.0433533;17.040789
Radwanice, Siechnice, dolnośląskie;Radwanice;;51.0574994;17.106757
Długołęka, dolnośląskie;;;51.6759608;17.2029228
Sadowice, Kąty Wrocławskie, dolnośląskie;Sadowice;;51.0574435;16.8024201
Borzygniew, Mietków, dolnośląskie;Borzygniew;;50.971646;16.6306016
Suchy Dwór, Żórawina, dolnośląskie;Suchy Dwór;;51.0215929;17.0310554
Kamień, Długołęka, dolnośląskie;Kamień;;51.1662532;17.2183163
Bursztynowa, Długołęka, dolnośląskie;;55-093;51.1695203;17.2111084
Kiełczów, Długołęka, dolnośląskie;Kiełczów;;51.1398527;17.1790872
Domasław, Kobierzyce, dolnośląskie;Domasław;;51.0108924;16.9562049
Mirosławice, Sobótka, dolnośląskie;Mirosławice;;50.9553134;16.7839001
Rogów Sobócki, Sobótka, dolnośląskie;Rogów Sobócki;50-050;50.9260902;16.7594042
Chrząstawa Wielka, Czernica, dolnośląskie;Chrząstawa Wielka;55-001;51.0948751;17.2982583
Stary Zamek, Sobótka, dolnośląskie;Stary Zamek;;50.93143;16.805357
Wilczków, Żórawina, dolnośląskie;Wilczków;;50.9660015;16.9861019
Siechnice, dolnośląskie;Siechnice;55-011;51.0323875;17.1507275
Wilkowice, Żórawina, dolnośląskie;Wilkowice;;50.949566;17.0933204
Mirków, Długołęka, dolnośląskie;Mirków;;51.1662782;17.1588597
Sulistrowice, Sobótka, dolnośląskie;Sulistrowice;;50.851306;16.758419
Księginice, Kobierzyce, dolnośląskie;Księginice;;50.9965388;16.9818474
Bogdaszowice, Kąty Wrocławskie, dolnośląskie;Bogdaszowice;;51.085896;16.78349
Żórawina, dolnośląskie;Żórawina;55-020;50.9801213;17.0405147
Bogunów, Żórawina, dolnośląskie;Bogunów;;50.9438099;17.0200806
Chrząstawa Mała, Czernica, dolnośląskie;Chrząstawa Mała;;51.081932;17.281738
Jaszowice, Kobierzyce, dolnośląskie;Jaszowice;;50.9177599;16.8949315
Nadolice Małe, Czernica, dolnośląskie;Nadolice Małe;;51.0862927;17.2207695
Pasikurowice, Długołęka, dolnośląskie;Pasikurowice;;51.2104409;17.1051044
Mokronos Górny, Kąty Wrocławskie, dolnośląskie;Mokronos Górny;;51.0759604;16.9191114
Skałka, Kąty Wrocławskie, dolnośląskie;Skałka;;51.0926849;16.8291744
Iwiny, Siechnice, dolnośląskie;Iwiny;52-116;51.0425189;17.074719
Bielany Wrocławskie, Kobierzyce, dolnośląskie;;55-041;51.0305128;16.939379
Dobrzykowice, Czernica, dolnośląskie;Dobrzykowice;;51.093811;17.190866
Ratowice, Czernica, dolnośląskie;Ratowice;;51.033105;17.2701644
Domanice, Mietków, dolnośląskie;Domanice;;50.940639;16.590698
Łozina, Długołęka, dolnośląskie;Łozina;;51.2329899;17.1749245
Prawocin, Siechnice, dolnośląskie;;55-011;51.0169073;17.1477644
Mokronos Dolny, Kąty Wrocławskie, dolnośląskie;Mokronos Dolny;;51.071683;16.936543
Polna, Kobierzyce, dolnośląskie;;55-040;50.9680927;16.9253817
Gajków, Czernica, dolnośląskie;Gajków;;51.0581885;17.1865315
Kamieniec Wrocławski, Czernica, dolnośląskie;Kamieniec Wrocławski;55-002;51.075237;17.1735569
Łany, Czernica, dolnośląskie;Łany;;51.0833919;17.1588279
Brzezia Łąka, Długołęka, dolnośląskie;Brzezia Łąka;;51.1229492;17.2437672
Wojkowice, Żórawina, dolnośląskie;Wojkowice;;50.9801671;17.068649
Strzegomiany, Sobótka, dolnośląskie;Strzegomiany;;50.8807374;16.7457482
Nowa Wieś Wrocławska, Kąty Wrocławskie, dolnośląskie;Nowa Wieś Wrocławska;;51.046552;16.9141961
Bratowice, Żórawina, dolnośląskie;Bratowice;;50.986497;17.1320476
Pełcznica, Kąty Wrocławskie, dolnośląskie;Pełcznica;;51.0427531;16.7368633
Smolec, Kąty Wrocławskie, dolnośląskie;Smolec;;51.0747049;16.8839452
Szczodre, Długołęka, dolnośląskie;Szczodre;55-095;51.1944026;17.1822017
Siedlakowice, Sobótka, dolnośląskie;Siedlakowice;;50.96442;16.794754
Oleśniczka, Długołęka, dolnośląskie;Oleśniczka;;51.1469694;17.2804047
Karwiany, Żórawina, dolnośląskie;Karwiany;;51.0205164;17.0101098
Maniów Mały, Mietków, dolnośląskie;;55-081;50.9487655;16.6515256
Pełczyce, Kobierzyce, dolnośląskie;Pełczyce;;50.9647563;16.9590291
Sulęcin, Siechnice, dolnośląskie;Sulęcin;;50.9930876;17.1492344
Jaksonów, Żórawina, dolnośląskie;Jaksonów;;50.9349815;16.965342
Milin, Mietków, dolnośląskie;Milin;;50.977512;16.698375
Piecowice, Długołęka, dolnośląskie;Piecowice;55-093;51.1442284;17.2175821
Mnichowice, Żórawina, dolnośląskie;Mnichowice;;50.982086;17.0908727
Jeszkowice, Czernica, dolnośląskie;Jeszkowice;;51.0525853;17.2201824
Sobótka, dolnośląskie;Sobótka;55-050;50.8990885;16.7445705
Mędłów, Żórawina, dolnośląskie;Mędłów;;51.0051446;17.0471112
Wojnowice, Czernica, dolnośląskie;Wojnowice;55-003;51.0640207;17.2560587
Jana Dzierżonia, Oława, dolnośląskie;;55-200;50.9339882;17.3196885
Kąty Wrocławskie, dolnośląskie;Kąty Wrocławskie;;51.0313425;16.7633012
Racławice Małe, Żórawina, dolnośląskie;Racławice Małe;;50.926443;17.0897787
Magnice, Kobierzyce, dolnośląskie;Magnice;;50.9893856;16.9527357
Jordanów Śląski, dolnośląskie;Jordanów Śląski;55-065;50.8643698;16.8674551
Kuklice, Kobierzyce, dolnośląskie;Kuklice;;50.9527439;16.9440061
Pruszowice, Długołęka, dolnośląskie;Pruszowice;51-217;51.1875643;17.1341209
Szukalice, Żórawina, dolnośląskie;Szukalice;;50.9978388;17.0041808
Sulimów, Siechnice, dolnośląskie;Sulimów;;51.002181;17.126898
Kiełczówek, Długołęka, dolnośląskie;Kiełczówek;51-311;51.1187443;17.1878979
Nowy Śleszów, Żórawina, dolnośląskie;Nowy Śleszów;;50.933417;17.107106
Kotowice, Siechnice, dolnośląskie;Kotowice;;51.0239216;17.229882
Małkowice, Kąty Wrocławskie, dolnośląskie;Małkowice;;51.076316;16.823609
Wierzbice, Kobierzyce, dolnośląskie;Wierzbice;;50.9539199;16.8927922
Stary Śleszów, Żórawina, dolnośląskie;Stary Śleszów;;50.9343773;17.0758945
Małuszów, Kobierzyce, dolnośląskie;Małuszów;;51.0120156;16.8720351
Krzyków, Czernica, dolnośląskie;Krzyków;;51.1007749;17.2205975
Turów, Żórawina, dolnośląskie;Turów;;50.9947688;17.0675431
Zachowice, Kąty Wrocławskie, dolnośląskie;Zachowice;;50.984252;16.789669
Tąpadła, Sobótka, dolnośląskie;;;50.8461088;16.7001697
Ślęza, Kobierzyce, dolnośląskie;;54-144;50.8850813;16.912674
Wilczyce, Długołęka, dolnośląskie;Wilczyce;51-361;51.1301747;17.1535304
Ręków, Sobótka, dolnośląskie;Ręków;;50.9261609;16.832861
Piława, Mietków, dolnośląskie;Piława;;50.9846166;16.7343019
Biestrzyków, Siechnice, dolnośląskie;Biestrzyków;;51.0348291;17.033385
Kębłowice, Kąty Wrocławskie, dolnośląskie;Kębłowice;;51.086261;16.851473
Morelowa, Siechnice, dolnośląskie;;52-116;51.027124;17.0792507
Bielawa, Długołęka, dolnośląskie;Bielawa;;51.1603102;17.2522922
Tyniec Mały, Kobierzyce, dolnośląskie;Tyniec Mały;55-041;51.0190438;16.9211387
wrocławski, Żórawina, dolnośląskie;Żórawina;55-020;50.9801213;17.0405147
Sadków, Kąty Wrocławskie, dolnośląskie;Sadków;55-080;51.049655;16.834793
Bogusławice, Siechnice, dolnośląskie;Bogusławice;;50.9980344;17.1015665
Sulistrowiczki, Sobótka, dolnośląskie;Sulistrowiczki;;50.845894;16.7272897
Raków, Długołęka, dolnośląskie;Raków;;51.1694618;17.2779114
wrocławski, Długołęka, dolnośląskie;Długołęka;;51.1743484;17.1933513
Letniskowa, Mietków, dolnośląskie;;55-081;50.9689117;16.620682
trzebnicki, Wisznia Mała, dolnośląskie;Wisznia Mała;;51.250346;17.0484111
Kaszowo, milicki, Dolnośląskie;Kaszowo;;51.5005306;17.2505731
Gogołowice, milicki, Dolnośląskie;Gogołowice;;51.56578;17.24454
None;;43-460;49.6789772;18.8048554
Łany, Łany, wrocławski, dolnośląskie;Łany;;51.0833919;17.1588279
Jaśminowa, Bielawa, wrocławski, dolnośląskie;Bielawa;;51.1603102;17.2522922
ul. Wiosenna, Zawonia, trzebnicki, dolnośląskie;Zawonia;;51.3156477;17.196555
Trzebisławki, Środa Wielkopolska, wielkopolskie;Trzebisławki;;52.2476771;17.1389356
Gniechowice, Kąty Wrocławskie, dolnośląskie;Gniechowice;;50.9866327;16.8331179
Dębina, oławski, Dolnośląskie;Dębina;;51.0543431;17.3869783
Wrocław, Psie Pole, ul. Parkowa;Wrocław;51-313;51.1459988;17.114733
dolnośląskie, Zawonia, Kałowice;Kałowice;;51.335105;17.1452112
dolnośląskie, Oborniki Śląskie, Jary;Jary;;51.2839213;16.8666076
dolnośląskie, Trzebnica, Trzebnica;Trzebnica;55-100;51.3096424;17.062596
dolnośląskie, Zawonia, Zawonia;Zawonia;;51.3156477;17.196555
dolnośląskie, Oborniki Śląskie, Uraz;Uraz;;51.2445144;16.8533398
dolnośląskie, Oborniki Śląskie, Oborniki Śląskie Lubnów, Kościelna;Lubnów;;51.2628931;16.8854641
dolnośląskie, Dobroszyce, Sadków;Sadków;;51.3047563;17.3150544
dolnośląskie, Dobroszyce;Dobroszyce;;51.26554;17.34535
dolnośląskie, Dobroszyce, Dobra;;56-410;51.2674838;17.3296342
dolnośląskie, Oleśnica, Zimnica;Zimnica;;51.1551741;17.3881733
dolnośląskie, Oleśnica;Oleśnica;56-400;51.2095314;17.3804559
dolnośląskie, Oleśnica, Ostrowina;Ostrowina;;51.2894406;17.5310006
dolnośląskie, Bierutów, Karwiniec;;;51.121313;17.5440991668836
dolnośląskie, Dobroszyce, Strzelce;Strzelce;56-410;51.2850486;17.3285802
dolnośląskie, Syców, Drołtowice;Drołtowice;;51.33712;17.58535
dolnośląskie, Dobroszyce, Nowica;Nowica;;51.2701642;17.3671587
dolnośląskie, Międzybórz, Kraszów;Kraszów;;51.3827991;17.6851825
dolnośląskie, Dobroszyce, Łuczyna;Łuczyna;;51.2986644;17.2826743
dolnośląskie, Dobroszyce, Białe Błoto;Białe Błoto;;51.3325426;17.3541628
dolnośląskie, Oleśnica, Smardzów;Smardzów;;51.2033281;17.3297123
dolnośląskie, Oleśnica, Bogusławice;Bogusławice;;51.2038732;17.4566184
dolnośląskie, Bierutów, oleśnicki, Rynek;Bierutów;56-420;51.125871;17.5437303
dolnośląskie, Dobroszyce, Dobroszyce;Dobroszyce;;51.26554;17.34535
dolnośląskie, Dobroszyce, Miodary;;;51.2711372;17.398156274757
dolnośląskie, Twardogóra, Drogoszowice;Drogoszowice;;51.32259;17.48165
dolnośląskie, Twardogóra, Twardogóra;Twardogóra;56-416;51.364557;17.469599
dolnośląskie, Oleśnica, Nieciszów;Nieciszów;;51.1830347;17.3204353
dolnośląskie, Dobroszyce, Malerzów;Malerzów;;51.36241;17.3239
dolnośląskie, Oleśnica, Cieśle;Cieśle;;51.22489;17.47031
dolnośląskie, Oleśnica, Sokołowice;Sokołowice;;51.24327;17.44625
dolnośląskie, Oleśnica, Ligota Polska;Ligota Polska;;51.2447664;17.5414836
dolnośląskie, Oleśnica, Krzeczyn;Krzeczyn;;51.1515661;17.3357155
dolnośląskie, Oleśnica, Boguszyce;Boguszyce;;51.24468;17.39516
dolnośląskie, Międzybórz;Międzybórz;56-413;51.397711;17.6650165
dolnośląskie, Dobroszyce, Dobroszyce Białe Błoto, Białe Błoto;Białe Błoto;;51.3325426;17.3541628
dolnośląskie, oleśnicki;;;51.2758659;17.5225304
dolnośląskie, Oleśnica, Jesionowa;;56-400;51.2268723;17.41072
dolnośląskie, Dziadowa Kłoda, Dziadowa Kłoda;Dziadowa Kłoda;56-504;51.23328;17.7076
dolnośląskie, Dobroszyce, Białe Błoto, Holendry;Białe Błoto;;51.3325426;17.3541628
dolnośląskie, Dobroszyce, Bartków;Bartków;;51.3156604;17.3437905
dolnośląskie, Oleśnica, Ligota Mała;Ligota Mała;;51.1360089;17.3638012
dolnośląskie, Twardogóra, Nowa Wieś Goszczańska;Nowa Wieś Goszczańska;;51.41777;17.4514
dolnośląskie, Bierutów, Zbytowa;Zbytowa;;51.114837;17.42871
dolnośląskie, Twardogóra, Gola Wielka;Gola Wielka;;51.35304;17.54519
dolnośląskie, Dobroszyce, miasto Dobroszyce, Ogrodowa;;56-410;51.2628405;17.3354369
dolnośląskie, Jelcz-Laskowice, Grędzina;Grędzina;;51.091838;17.409666
dolnośląskie, Dobroszyce, Dobroszyce Dobra, Dobra;;56-410;51.2674838;17.3296342
dolnośląskie, Oleśnica, Diamentowa;;;;
dolnośląskie, Wisznia Mała, Ligota Piękna;Ligota Piękna;55-114;51.2327723;17.0454379
dolnośląskie, Oborniki Śląskie, Siemianice;Siemianice;;51.3199549;16.9119644
dolnośląskie, Oborniki Śląskie, Lubnów;Lubnów;;51.2628931;16.8854641
dolnośląskie, Wisznia Mała, Wisznia Mała;Wisznia Mała;;51.250346;17.0484111
dolnośląskie, Wisznia Mała, Malin;Malin;;51.2172483;17.0622972
dolnośląskie, Oborniki Śląskie, Wilczyn;Wilczyn;;51.285838;16.956929
dolnośląskie, Trzebnica, Księginice;Księginice;;51.3319777;17.0808425
dolnośląskie, Oborniki Śląskie, Oborniki Śląskie;Oborniki Śląskie;55-120;51.300704;16.9125929
dolnośląskie, Prusice, Kopaszyn;Kopaszyn;;51.34481;16.9504503
dolnośląskie, Oborniki Śląskie, Osolin;Osolin;;51.3423726;16.8467905
dolnośląskie, Zawonia, Budczyce;Budczyce;;51.3330091;17.1818463
dolnośląskie, Wisznia Mała, Wisznia Mała Malin, Główna;Malin;;51.2172483;17.0622972
dolnośląskie, Wisznia Mała, Wisznia Mała Ligota Piękna, Brzoskwiniowa;Ligota Piękna;55-114;51.2327723;17.0454379
dolnośląskie, Oborniki Śląskie, Przecławice;Przecławice;;51.3201717;16.9837307
dolnośląskie, Wisznia Mała, Wisznia Mała Malin, Malin;Malin;;51.2172483;17.0622972
dolnośląskie, Wisznia Mała, Ozorowice;Ozorowice;;51.2378538;16.9798831
dolnośląskie, Prusice, Wilkowa;Wilkowa;;51.344607;16.9064661
dolnośląskie, Prusice;Prusice;;51.3707663;16.9626816
dolnośląskie, Oborniki Śląskie, Piekary;Piekary;;51.327243;16.972082
dolnośląskie, Wisznia Mała, Piotrkowiczki;Piotrkowiczki;;51.268959;17.025697
dolnośląskie, Trzebnica, Marcinowo;Marcinowo;;51.3245792;17.0237069
dolnośląskie, Oborniki Śląskie, Golędzinów;Golędzinów;;51.2681253;16.9243584
dolnośląskie, Oborniki Śląskie;Oborniki Śląskie;55-120;51.300704;16.9125929
dolnośląskie, Zawonia, Miłonowice;Miłonowice;;51.2766696;17.2112848
dolnośląskie, Zawonia, Złotów;;55-106;51.35638;17.28252
dolnośląskie, Oborniki Śląskie, Bagno;Bagno;;51.3392058;16.8203816
dolnośląskie, Trzebnica, Biedaszków Wielki;Biedaszków Wielki;;51.4012042;17.1370818
dolnośląskie, Żmigród, Korzeńsko;Korzeńsko;;51.5443129;16.8707137
dolnośląskie, Wisznia Mała, Wisznia Mała Psary, Parkowa;Psary;51-188;51.1873358;17.0320313
dolnośląskie, Wisznia Mała, Pierwoszów;Pierwoszów;;51.2493843;17.0773822
dolnośląskie, Wisznia Mała, Pierwoszowska;;55-114;51.2630169;17.0455239
dolnośląskie, Trzebnica, Ligota;Ligota;;51.3479869;17.1116904
dolnośląskie, Trzebnica, miasto Trzebnica, Jaśminowa;;;;
dolnośląskie, Żmigród, Żmigród;Żmigród;;51.4717386;16.9082719
dolnośląskie, Prusice, Prusice;Prusice;;51.3707663;16.9626816
dolnośląskie, Oborniki Śląskie, Paniowice;Paniowice;;51.2119128;16.9429035
dolnośląskie, Oborniki Śląskie, Pęgów;Pęgów;;51.246604;16.93276
dolnośląskie, Wisznia Mała, Szewce;Szewce;;51.2214868;16.9702776
dolnośląskie, Prusice, miasto Prusice, Rynek;;;51.3705213;16.9602487
dolnośląskie, Wisznia Mała, Wysoki Kościół;Wysoki Kościół;;51.2658394;17.0511268
dolnośląskie, Oborniki Śląskie, Rościsławice;Rościsławice;;51.3010364;16.8308926
dolnośląskie, Oborniki Śląskie, Morzęcin Wielki;Morzęcin Wielki;;51.327408;16.899515
dolnośląskie, Wisznia Mała, Wisznia Mała Ozorowice, Osiedlowa;Ozorowice;;51.2378538;16.9798831
dolnośląskie, Oborniki Śląskie, Osola;Osola;;51.3353945;16.8662611
dolnośląskie, Oborniki Śląskie, Morzęcin Mały;Morzęcin Mały;;51.3430122;16.8745448
dolnośląskie, Trzebnica, Komorowo;Komorowo;;51.3698532;17.0885584
dolnośląskie, Zawonia, Pęciszów;Pęciszów;;51.349956;17.184326
dolnośląskie, Trzebnica, Kuźniczysko;Kuźniczysko;;51.3778263;17.1820323
dolnośląskie, Prusice, Gola;Gola;;51.353374;16.934333
dolnośląskie, Wisznia Mała, Rogoż;Rogoż;;51.2164652;17.0234679
dolnośląskie, Prusice, Świerzów;Świerzów;;51.3371;16.946563
dolnośląskie, Zawonia, Tarnowiec;Tarnowiec;;51.306137;17.187093
dolnośląskie, Zawonia, Czeszów;Czeszów;;51.3797685;17.245644
dolnośląskie, Zawonia, Skotniki;Skotniki;;51.2866124;17.1594167
dolnośląskie, Wisznia Mała, Kryniczno;;55-114;51.2169821;17.0397203
dolnośląskie, Oborniki Śląskie, Oborniki Śląskie Wilczyn, Jadwigi;Wilczyn;;51.285838;16.956929
dolnośląskie, Wisznia Mała, Psary;Psary;51-188;51.1873358;17.0320313
dolnośląskie, Trzebnica, Będkowo;Będkowo;;51.2877243;17.0450465
dolnośląskie, Żmigród, Radziądz;Radziądz;;51.5112881;16.9665743
dolnośląskie, Trzebnica, Blizocin;Blizocin;;51.3688007;17.1586951
dolnośląskie, Wisznia Mała, Wisznia Mała Kryniczno, Trzebnicka;;55-114;51.2169821;17.0397203
dolnośląskie, Wisznia Mała, trzebnicki, Łąkowa;Wisznia Mała;;51.250346;17.0484111
dolnośląskie, Wisznia Mała, Spacerowa;;55-114;51.270963;17.018046
dolnośląskie, Wisznia Mała, Wisznia Mała Ozorowice, Sportowa;Ozorowice;;51.2378538;16.9798831
dolnośląskie, Wisznia Mała, miasto Wisznia Mała, Parkowa;;55-114;51.255224;17.047843
dolnośląskie, Trzebnica, Kobylice;Kobylice;;51.3388435;17.0893349
dolnośląskie, Trzebnica, Brzyków;Brzyków;;51.3549922;17.0561113
Proszkowa, wołowski, dolnośląskie;Proszkowa;;51.3777029;16.7603376
dolnośląskie, Miękinia, Wilkszyn;Wilkszyn;;51.1912884;16.8652332
dolnośląskie, Miękinia, Miękinia Mrozów, Mrozów;Mrozów;55-330;51.1878008;16.7894423
dolnośląskie, Miękinia, Wojnowice;;55-330;51.2031006;16.7957235
dolnośląskie, Miękinia, Żurawiniec;;55-330;51.1755488;16.8146192
dolnośląskie, Miękinia, średzki, Akacjowa;Miękinia;;51.190964;16.7386851
dolnośląskie, Malczyce, Malczyce;Malczyce;;51.2203518;16.493719
dolnośląskie, Miękinia, Miękinia;;32-065;50.1434726;19.6305204
dolnośląskie, Miękinia;;32-065;50.1434726;19.6305204
dolnośląskie, Miękinia, Krępice;Krępice;;51.162246;16.812383
dolnośląskie, Sobótka, Sobótka;Sobótka;55-050;50.8990885;16.7445705
dolnośląskie, Kobierzyce;Kobierzyce;;50.9720586;16.9298119
dolnośląskie, Czernica, Czernica;;77-330;53.6848096;16.9378653
dolnośląskie, Czernica, Kamieniec Wrocławski;Kamieniec Wrocławski;55-002;51.075237;17.1735569
dolnośląskie, Kąty Wrocławskie, Bogdaszowice;Bogdaszowice;;51.085896;16.78349
dolnośląskie, Siechnice, Groblice;Groblice;;51.0126304;17.1745037
dolnośląskie, Żórawina, Mnichowice;Mnichowice;;50.982086;17.0908727
dolnośląskie, Długołęka, Piecowice;Piecowice;55-093;51.1442284;17.2175821
dolnośląskie, Kąty Wrocławskie, Kąty Wrocławskie Bogdaszowice, Główna;Bogdaszowice;;51.085896;16.78349
dolnośląskie, Długołęka, Długołęka Brzezia Łąka, Wrocławska;Brzezia Łąka;;51.1229492;17.2437672
dolnośląskie, Długołęka, Długołęka Kiełczów, Rzeczna;Kiełczów;;51.1398527;17.1790872
dolnośląskie, Długołęka, Łozina;Łozina;;51.2329899;17.1749245
dolnośląskie, Żórawina, Żórawina;Żórawina;55-020;50.9801213;17.0405147
dolnośląskie, Kąty Wrocławskie, Pietrzykowice;Pietrzykowice;;51.055225;16.88306
dolnośląskie, Długołęka, Długołęka;;;51.6759608;17.2029228
dolnośląskie, Kobierzyce, Księginice;Księginice;;50.9965388;16.9818474
dolnośląskie, Kobierzyce, Polna;;55-040;50.9680927;16.9253817
dolnośląskie, Kobierzyce, Domasław;Domasław;;51.0108924;16.9562049
dolnośląskie, Czernica, Nadolice Wielkie;Nadolice Wielkie;55-03;51.0845173;17.2367799
dolnośląskie, Czernica, Nadolice Małe;Nadolice Małe;;51.0862927;17.2207695
dolnośląskie, Czernica, Jeszkowice;Jeszkowice;;51.0525853;17.2201824
dolnośląskie, Kobierzyce, Bielany Wrocławskie;;55-041;51.0305128;16.939379
dolnośląskie, Długołęka, miasto Długołęka, Rzemieślnicza;;55-095;51.1787389;17.2047216
dolnośląskie, Żórawina, Mędłów;Mędłów;;51.0051446;17.0471112
dolnośląskie, Żórawina, Bratowice;Bratowice;;50.986497;17.1320476
dolnośląskie, Długołęka;;;51.6759608;17.2029228
