id;adres_id;wojewodztwo;powiat;gmina;miejscowosc;miejscowosc_nadrzedna;ulica;nr_domu;x92;y92;nazwa_podmiotu;maksymalna_predkosc;medium;internet_stacjonarny;telefon_stacjonarny;telewizja;wkt;teryt_g;teryt_p;teryt_w
3207180;8199220;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. OŁAWSKA;36;332856;368515;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332856 368515);0218043;0218;02
3254658;3515650;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;GAŁÓW;GAŁÓW;UL. MIGDAŁOWA;3;346154;363145;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346154 363145);0218032;0218;02
3356743;239434;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LIPOWA;21;331774;369590;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331774 369590);0218043;0218;02
3373628;8199370;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WĄSKA;9;332013;369120;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332013 369120);0218043;0218;02
3397085;1717786;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;78;327027;375016;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327027 375016);0218022;0218;02
3437501;219332;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WRÓBLOWICE;WRÓBLOWICE;UL. LUTYŃSKA;25;345185;367561;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345185 367561);0218032;0218;02
3475724;214632;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŁOWĘCICE;ŁOWĘCICE;;23;342206;363900;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342206 363900);0218032;0218;02
3693757;239383;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. KOLEJOWA;26;331690;369566;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331690 369566);0218043;0218;02
3711395;1720357;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. IGNACEGO DASZYŃSKIEGO;9;331883;369239;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331883 369239);0218043;0218;02
3889154;8199220;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. OŁAWSKA;36;332856;368515;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332856 368515);0218043;0218;02
4109826;220846;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. DZIAŁKOWA;11;331862;370393;NETIA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331862 370393);0218043;0218;02
4230980;1720103;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. KOLEJOWA;6;331770;369289;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331770 369289);0218043;0218;02
4591093;5850582;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;38B;331038;369066;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331038 369066);0218043;0218;02
4650708;1984557;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KOSTOMŁOTY;KOSTOMŁOTY;UL. RYNEK;13;332729;355831;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332729 355831);0218012;0218;02
4718087;521502;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. KOLONIA CUKROWNI;13;324018;376025;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324018 376025);0218022;0218;02
4726169;6156791;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. LIPNICKA;21E;332651;373028;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332651 373028);0218043;0218;02
5120928;586664;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;LASEK;LASEK;;17;322206;352718;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(322206 352718);0218052;0218;02
5204800;568695;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;BOGDANÓW;BOGDANÓW;;45;329731;351614;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329731 351614);0218012;0218;02
5240046;2005614;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ZAKRZÓW;ZAKRZÓW;;25;333517;377928;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(333517 377928);0218043;0218;02
5280564;576420;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. STACYJNA;3;332665;371858;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332665 371858);0218043;0218;02
5531777;528402;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CIECHÓW;CIECHÓW;UL. JAWOROWA;2;329986;365748;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329986 365748);0218043;0218;02
5807266;1720103;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. KOLEJOWA;6;331770;369289;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331770 369289);0218043;0218;02
5920747;244155;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PICHOROWICE;PICHOROWICE;;30;323870;357663;"""USŁUGI - HANDEL """"KOMNET"""" KRZYSZTOF SOCHA""";DO 30;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(323870 357663);0218052;0218;02
6015610;216829;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. WSPÓLNA;24;323632;370117;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323632 370117);0218022;0218;02
6141093;232162;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KSIĘGINICE;KSIĘGINICE;UL. WIŚNIOWA;4;344217;377545;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344217 377545);0218032;0218;02
6159714;216301;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;UJAZD GÓRNY;UJAZD GÓRNY;;48;325320;360363;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325320 360363);0218052;0218;02
6214804;216829;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. WSPÓLNA;24;323632;370117;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323632 370117);0218022;0218;02
6303696;2005299;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;PL. WOLNOŚCI;47;331923;369107;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331923 369107);0218043;0218;02
6321863;1984315;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;SAMBORZ;SAMBORZ;;10;328812;358119;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(328812 358119);0218012;0218;02
6442763;2001804;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. PRZELOTOWA;6;323454;370518;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323454 370518);0218022;0218;02
6492477;216125;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;MIECZKÓW;MIECZKÓW;;41;327538;354278;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327538 354278);0218012;0218;02
6492815;220846;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. DZIAŁKOWA;11;331862;370393;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331862 370393);0218043;0218;02
6662966;213130;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. KOŚCIUSZKI;2;341807;371571;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341807 371571);0218032;0218;02
6673066;5931366;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. WIOSENNA;7;350095;371497;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350095 371497);0218032;0218;02
6734873;1720132;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;43;331154;369065;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331154 369065);0218043;0218;02
6910535;216399;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PIEKARY;PIEKARY;;7;319686;355107;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(319686 355107);0218052;0218;02
6967014;525650;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. OGRODOWA;4;332575;368883;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332575 368883);0218043;0218;02
7025352;213156;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. KOŚCIUSZKI;18;341843;371766;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341843 371766);0218032;0218;02
7084495;575766;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MROZÓW;MROZÓW;UL. KOŚCIUSZKI;6;345352;371412;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345352 371412);0218032;0218;02
7367895;1984315;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;SAMBORZ;SAMBORZ;;10;328812;358119;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(328812 358119);0218012;0218;02
7374475;9975194;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUBIATÓW;LUBIATÓW;;19;339078;375461;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(339078 375461);0218032;0218;02
7637698;215228;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. HENRYKA BRODATEGO;7;331961;368649;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331961 368649);0218043;0218;02
7669457;244155;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PICHOROWICE;PICHOROWICE;;30;323870;357663;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323870 357663);0218052;0218;02
7673079;8198796;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KOSTOMŁOTY;KOSTOMŁOTY;UL. SŁONECZNA;22;332409;355747;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332409 355747);0218012;0218;02
7760160;525751;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. LIPNICKA;50;332351;373296;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332351 373296);0218043;0218;02
7761318;2005299;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;PL. WOLNOŚCI;47;331923;369107;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331923 369107);0218043;0218;02
7905112;1720357;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. IGNACEGO DASZYŃSKIEGO;9;331883;369239;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331883 369239);0218043;0218;02
8164673;1720132;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;43;331154;369065;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331154 369065);0218043;0218;02
8180784;1720168;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. GEN. WŁADYSŁAWA SIKORSKIEGO;13;331977;369810;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331977 369810);0218043;0218;02
8207725;583059;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;RAKOSZYCE;RAKOSZYCE;UL. ŚREDZKA;3B;335565;360950;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335565 360950);0218043;0218;02
8281113;215972;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;BUKÓWEK;BUKÓWEK;;3;326543;367318;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(326543 367318);0218043;0218;02
8283260;521514;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. MAZUROWICKA;1;324919;375611;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324919 375611);0218022;0218;02
8476766;217525;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PISARZOWICE;PISARZOWICE;UL. KOLEJOWA;13;350193;374185;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350193 374185);0218032;0218;02
8551624;3792553;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. RADOSNA;7;350609;371226;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350609 371226);0218032;0218;02
8677772;215580;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;PIERSNO;PIERSNO;;23;330179;360013;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(330179 360013);0218012;0218;02
8718680;568300;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KARCZYCE;KARCZYCE;;4;342354;361941;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342354 361941);0218012;0218;02
8988239;242714;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;BUDZISZÓW;BUDZISZÓW;;18;338571;361945;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(338571 361945);0218012;0218;02
9062146;215542;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. LIPNICKA;48;332361;373289;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332361 373289);0218043;0218;02
9181341;244155;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PICHOROWICE;PICHOROWICE;;30;323870;357663;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323870 357663);0218052;0218;02
9213139;9975210;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BŁONIE;BŁONIE;UL. ROBERTA KOCHA;2;343072;368209;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(343072 368209);0218032;0218;02
9322253;576181;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;GAŁÓW;GAŁÓW;UL. SŁONECZNA;34;346704;362947;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346704 362947);0218032;0218;02
9323324;5850582;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;38B;331038;369066;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331038 369066);0218043;0218;02
9325534;244014;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. 1 MAJA;34;325033;375782;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325033 375782);0218022;0218;02
21818;9975166;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŻURAWINIEC;ŻURAWINIEC;UL. GŁÓWNA;3;347844;369603;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347844 369603);0218032;0218;02
95419;2004642;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŻURAWINIEC;ŻURAWINIEC;UL. KRÓTKA;4;347523;369912;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347523 369912);0218032;0218;02
386954;215247;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MIKOŁAJA KOPERNIKA;1F;332098;368494;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332098 368494);0218043;0218;02
411279;521224;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;LISOWICE;LISOWICE;UL. ŹRÓDLANA;9;342283;359960;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342283 359960);0218012;0218;02
454506;4547150;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;RUSKO;RUSKO;UL. POLNA;3A;323894;373371;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323894 373371);0218022;0218;02
605069;242896;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;PRZEDMOŚCIE;PRZEDMOŚCIE;;15;337162;371769;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(337162 371769);0218043;0218;02
727472;8135010;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. BOLESŁAWA KARNASA;2;331858;369017;"""USŁUGI - HANDEL """"KOMNET"""" KRZYSZTOF SOCHA""";DO 1;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(331858 369017);0218043;0218;02
898030;215259;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. RAKOSZYCKA;20;332437;368660;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332437 368660);0218043;0218;02
1118925;217953;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KLĘKA;MIĘKINIA;;6;342891;373892;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342891 373892);0218032;0218;02
1147017;244306;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;UDANIN;UDANIN;;34;321429;355128;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(321429 355128);0218052;0218;02
1195446;1721035;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CESARZOWICE;CESARZOWICE;;20A;329733;362692;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329733 362692);0218043;0218;02
1314019;8199823;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;KOMORNIKI;KOMORNIKI;UL. LIPOWA;2;334432;369137;"""USŁUGI - HANDEL """"KOMNET"""" KRZYSZTOF SOCHA""";DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(334432 369137);0218043;0218;02
1337804;8199062;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. ŚWIDNICKA;8;331736;369007;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331736 369007);0218043;0218;02
1366319;216541;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. DZIAŁKOWA;18;325262;375235;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(325262 375235);0218022;0218;02
1560252;6205330;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚWIĘTE;ŚWIĘTE;;23A;336441;370747;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(336441 370747);0218043;0218;02
1601753;521500;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. KOLONIA CUKROWNI;11;324040;376019;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324040 376019);0218022;0218;02
1661917;243104;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;JUGOWIEC;JUGOWIEC;;14;334671;366007;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(334671 366007);0218043;0218;02
1670264;3435759;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. PARTYZANTÓW;12;332212;369192;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(332212 369192);0218043;0218;02
1699731;9975060;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. POLNA;1B;344936;365245;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344936 365245);0218032;0218;02
1806505;216443;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. DWORCOWA;14;324426;375190;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324426 375190);0218022;0218;02
1919536;1706902;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;OSIEK;OSIEK;;40;328340;351862;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(328340 351862);0218012;0218;02
1992652;8135010;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. BOLESŁAWA KARNASA;2;331858;369017;FOX-IT KRZYSZTOF LIS;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;NIE;POINT(331858 369017);0218043;0218;02
1999348;5678429;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;GODKÓW;GODKÓW;;17A;331626;351803;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331626 351803);0218012;0218;02
2144240;222330;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚWIĘTE;ŚWIĘTE;;71;336115;371029;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(336115 371029);0218043;0218;02
2214545;3485814;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PRĘŻYCE;PRĘŻYCE;;15B;347498;376882;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347498 376882);0218032;0218;02
2257786;3501227;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. AKACJOWA;4A;331823;370625;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331823 370625);0218043;0218;02
