id;adres_id;wojewodztwo;powiat;gmina;miejscowosc;miejscowosc_nadrzedna;ulica;nr_domu;x92;y92;nazwa_podmiotu;maksymalna_predkosc;medium;internet_stacjonarny;telefon_stacjonarny;telewizja;wkt;teryt_g;teryt_p;teryt_w
5161757;192247;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZIELNA;6;381780;342145;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381780 342145);0215011;0215;02
5167460;201242;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. SOKOLA;18;374848;348699;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(374848 348699);0215042;0215;02
5169353;3659752;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. GIMNAZJALNA;19;383109;353703;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383109 353703);0215033;0215;02
5295132;524633;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ORLA;14;381629;343774;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(381629 343774);0215011;0215;02
5317956;182895;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;DOMANIÓW;DOMANIÓW;;24;368513;338147;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368513 338147);0215022;0215;02
5348232;198557;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;JANKÓW;JANKÓW;;3;371139;343880;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(371139 343880);0215022;0215;02
5391546;9974631;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;STANOWICE;STANOWICE;;37A;377801;345699;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377801 345699);0215042;0215;02
5609965;187718;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;5;372038;342232;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372038 342232);0215022;0215;02
5643718;1619494;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;DRZEMLIKOWICE;DRZEMLIKOWICE;;21;376744;336119;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(376744 336119);0215042;0215;02
5662309;179871;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. BOLESŁAWA CHROBREGO;116;380835;343629;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380835 343629);0215011;0215;02
5725605;1743329;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KRÓTKA;4;380286;343238;T-MOBILE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;NIE;POINT(380286 343238);0215011;0215;02
5749620;527720;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;WÓJCICE;WÓJCICE;UL. GŁÓWNA;73;393913;346972;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(393913 346972);0215033;0215;02
5751706;188366;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. WINCENTEGO WITOSA;30;384107;354085;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384107 354085);0215033;0215;02
5807429;6202924;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. BOLESŁAWA CHROBREGO;64A;380835;343432;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380835 343432);0215011;0215;02
6016131;181080;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. OLEŚNICKA;11;381403;343758;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381403 343758);0215011;0215;02
6088179;1781468;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. SZKOLNA;18;384086;354202;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384086 354202);0215033;0215;02
6214873;524633;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ORLA;14;381629;343774;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381629 343774);0215011;0215;02
6343848;500996;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;PISKORZÓWEK;PISKORZÓWEK;;41;368285;339650;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368285 339650);0215022;0215;02
6716938;200910;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SIEDLCE;SIEDLCE;;3;378621;350005;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378621 350005);0215042;0215;02
6739743;203455;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. LEŚNA;33;387760;345435;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387760 345435);0215042;0215;02
6766309;196728;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZAJĘCZA;8;382888;342891;NETIA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(382888 342891);0215011;0215;02
6857175;6202983;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. MŁYŃSKA;40;380782;343076;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380782 343076);0215011;0215;02
7060842;194311;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KS. FRANCISZKA KUTROWSKIEGO;38;379239;343994;NETIA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379239 343994);0215011;0215;02
7081579;501791;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. OLEŚNICKA;12;384092;354489;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384092 354489);0215033;0215;02
7194030;193350;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;ŚCINAWA;ŚCINAWA;;22;383780;340088;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383780 340088);0215042;0215;02
7300250;1843824;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. OGRODOWA;8;375382;347933;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375382 347933);0215042;0215;02
7337561;194311;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KS. FRANCISZKA KUTROWSKIEGO;38;379239;343994;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379239 343994);0215011;0215;02
7575712;526672;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;3B;383885;353514;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383885 353514);0215033;0215;02
7627899;196728;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZAJĘCZA;8;382888;342891;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382888 342891);0215011;0215;02
7688635;6185688;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. ZIELONA;13B;384714;354155;NETIA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384714 354155);0215033;0215;02
7709782;189358;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. HUGONA KOŁŁĄTAJA;10;379922;344215;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(379922 344215);0215011;0215;02
7891157;8196781;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;DOMANIÓW;DOMANIÓW;;71A;368621;338011;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368621 338011);0215022;0215;02
7966815;193262;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;UL. OSIEDLE;6;372333;342158;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372333 342158);0215022;0215;02
8112799;179871;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. BOLESŁAWA CHROBREGO;116;380835;343629;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380835 343629);0215011;0215;02
8168815;1843824;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. OGRODOWA;8;375382;347933;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(375382 347933);0215042;0215;02
8198998;526469;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. WINCENTEGO WITOSA;19;384579;353728;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(384579 353728);0215033;0215;02
8333671;5345362;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. NOWOOSADNICZA;10;379603;343686;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379603 343686);0215011;0215;02
8405076;1614833;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SIEDLCE;SIEDLCE;;49;379481;348536;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379481 348536);0215042;0215;02
8406014;191496;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. PIASTOWSKA;49;375600;348517;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375600 348517);0215042;0215;02
8430596;504032;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;WÓJCICE;WÓJCICE;UL. BYSTRZYCKA;10;392688;346973;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(392688 346973);0215033;0215;02
8478077;200222;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;KOPALINA;KOPALINA;UL. GŁÓWNA;39;388990;352561;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(388990 352561);0215033;0215;02
8570159;3881759;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. SOWIA;20;374716;348638;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(374716 348638);0215042;0215;02
8768436;1581750;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;DĘBINA;DĘBINA;UL. GŁÓWNA;10;386986;355335;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(386986 355335);0215033;0215;02
8798619;181080;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. OLEŚNICKA;11;381403;343758;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(381403 343758);0215011;0215;02
8886889;192247;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ZIELNA;6;381780;342145;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(381780 342145);0215011;0215;02
8934424;199201;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. IRYSOWA;17;383158;353701;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383158 353701);0215033;0215;02
9259264;1781356;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WYSZKOWICE;WYSZKOWICE;;20;370331;335067;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(370331 335067);0215022;0215;02
9322590;189163;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;82;384117;353307;"""TVK"" ELŻBIETA ZJAWIONA";POWYŻEJ 100;KABLOWE WSPÓŁOSIOWE MIEDZIANE;TAK;NIE;TAK;POINT(384117 353307);0215033;0215;02
14661;181493;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. NOWY OTOK;15;378135;342384;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378135 342384);0215011;0215;02
19329;1569836;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. ZIELONA;14;384680;354107;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384680 354107);0215033;0215;02
55816;1743547;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. BOLESŁAWA CHROBREGO;20D;380574;343314;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380574 343314);0215011;0215;02
239700;501736;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;DOMANIÓW;DOMANIÓW;;63;368783;338009;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368783 338009);0215022;0215;02
240051;1546144;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. GAZOWA;1;380398;342287;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380398 342287);0215011;0215;02
387023;6202670;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. ELIZY ORZESZKOWEJ;4;380187;343539;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380187 343539);0215011;0215;02
403620;505006;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. SOSNOWA;5;387605;345391;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(387605 345391);0215042;0215;02
557582;1546144;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. GAZOWA;1;380398;342287;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380398 342287);0215011;0215;02
622639;1567576;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;WIERZBNO;WIERZBNO;;75;372239;342476;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372239 342476);0215022;0215;02
643957;508938;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;ŚCINAWA POLSKA;ŚCINAWA POLSKA;;36;383094;342082;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383094 342082);0215042;0215;02
678618;191955;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;JANIKÓW;JANIKÓW;UL. JEŻYNOWA;3;386162;346081;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(386162 346081);0215042;0215;02
751489;531317;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SIECIEBOROWICE;SIECIEBOROWICE;;15B;375855;335492;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(375855 335492);0215042;0215;02
780846;9978587;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. SERDECZNA;19;378901;344066;ORANGE POLSKA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(378901 344066);0215011;0215;02
927073;199723;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. OGRODOWA;27;381541;351164;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381541 351164);0215033;0215;02
1040256;184372;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOSZYCE;MIŁOSZYCE;UL. HENRYKA SIENKIEWICZA;3;382813;354800;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382813 354800);0215033;0215;02
1051458;6185785;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOSZYCE;MIŁOSZYCE;UL. GŁÓWNA;30;381559;354738;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381559 354738);0215033;0215;02
1063074;1569621;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. WINCENTEGO WITOSA;42;383974;354152;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383974 354152);0215033;0215;02
1282496;1567341;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. SŁONECZNA;4;380684;340829;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(380684 340829);0215011;0215;02
1333078;200684;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;CHWALIBOŻYCE;CHWALIBOŻYCE;;64;381481;335048;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381481 335048);0215042;0215;02
1413461;198727;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;GOSZCZYNA;GOSZCZYNA;;17;372551;334959;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372551 334959);0215022;0215;02
1451363;4543645;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. LIPOWA;91;380250;344352;NETIA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(380250 344352);0215011;0215;02
1759845;531317;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SIECIEBOROWICE;SIECIEBOROWICE;;15B;375855;335492;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(375855 335492);0215042;0215;02
1804497;6107167;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. KRZEMOWA;6;377987;341973;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377987 341973);0215011;0215;02
1869724;3738540;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;SOBOCISKO;SOBOCISKO;;90;373734;345642;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(373734 345642);0215042;0215;02
1925996;189812;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. JULIUSZA SŁOWACKIEGO;8;379202;344191;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(379202 344191);0215011;0215;02
1964069;187264;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. STEFANA CZARNIECKIEGO;8;386350;345437;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(386350 345437);0215042;0215;02
1995218;1781638;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. OŁAWSKA;230;381972;351867;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381972 351867);0215033;0215;02
2126482;503840;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;PIEKARY;PIEKARY;UL. GÓRNA;10;385578;352691;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(385578 352691);0215033;0215;02
2149648;526770;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. DZIAŁKOWA;3;382148;353196;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382148 353196);0215033;0215;02
2222194;198738;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;GOSZCZYNA;GOSZCZYNA;;3A;372875;334722;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(372875 334722);0215022;0215;02
2466701;501893;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. TADEUSZA TAŃSKIEGO;10;383192;353103;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383192 353103);0215033;0215;02
2664523;6186953;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. JODŁOWA;5;382084;351767;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(382084 351767);0215033;0215;02
2705202;195576;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;MIŁOSZYCE;MIŁOSZYCE;UL. GŁÓWNA;20;381646;354979;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381646 354979);0215033;0215;02
2882266;1566950;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. RUBINOWA;5;377702;342341;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(377702 342341);0215011;0215;02
2936495;501934;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. JÓZEFA BOŻKA;44;383298;353058;NETIA S.A.;DO 100;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(383298 353058);0215033;0215;02
3103941;526778;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. OGRODOWA;18A;381574;351321;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(381574 351321);0215033;0215;02
3155956;1614907;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;MARCINKOWICE;MARCINKOWICE;UL. SŁONECZNA;40A;375884;348352;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(375884 348352);0215042;0215;02
3247196;6185318;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. LUDWIKA HIRSZFELDA;10A;383937;353419;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(383937 353419);0215033;0215;02
3402313;6185334;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;JELCZ-LASKOWICE;JELCZ-LASKOWICE;UL. KOLEJOWA;5;384138;353538;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(384138 353538);0215033;0215;02
3547669;501729;DOLNOŚLĄSKIE;OŁAWSKI;DOMANIÓW;DOMANIÓW;DOMANIÓW;;46;368806;338100;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(368806 338100);0215022;0215;02
3747999;508205;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;BYSTRZYCA;BYSTRZYCA;UL. BOLESŁAWA CHROBREGO;42;386894;345004;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(386894 345004);0215042;0215;02
3990815;5214516;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;OŁAWA;OŁAWA;UL. RADOSNA;8B;378331;342305;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378331 342305);0215011;0215;02
4057405;195829;DOLNOŚLĄSKIE;OŁAWSKI;JELCZ-LASKOWICE;CHWAŁOWICE;CHWAŁOWICE;UL. GŁÓWNA;63;386598;354298;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(386598 354298);0215033;0215;02
4153249;203175;DOLNOŚLĄSKIE;OŁAWSKI;OŁAWA;STANOWICE;STANOWICE;UL. RÓŻANA;10;378161;345626;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(378161 345626);0215042;0215;02
