id_pa;nazwa_podmiotu;rpt_podmiotu;medium;plan_data_oddania;przepustowosc;czy_szkola;wojewodztwo;powiat;kod_terc;gmina;kod_simc;miejscowosc;kod_ulic;ulica;numer_porzadkowy;x92;y92;x84;y84;teryt_g;wkt;ulica_old;teryt_p;teryt_w
302825;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;4434;UL. DWORCOWA;21;355272;377633;16,9257050000;51,2470050000;0220013;POINT(355271.99552791 377632.957544646);;0220;02
302824;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;4434;UL. DWORCOWA;17;355335;377566;16,9266340000;51,2464190000;0220013;POINT(355334.968674618 377565.987875232);;0220;02
302821;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;4434;UL. DWORCOWA;78;354905;377703;16,9204200000;51,2475410000;0220013;POINT(354904.971855888 377702.966677408);;0220;02
302818;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;4434;UL. DWORCOWA;74;354952;377701;16,9210940000;51,2475350000;0220013;POINT(354951.974387483 377700.968393797);;0220;02
1331057;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20254;UL. SŁONECZNA;4;355230;377532;16,9251440000;51,2460870000;0220013;POINT(355229.973985358 377532.018856017);;0220;02
1274349;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20254;UL. SŁONECZNA;1;355272;377537;16,9257440000;51,2461420000;0220013;POINT(355272.006838813 377536.950124897);;0220;02
581181;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20254;UL. SŁONECZNA;5;355276;377491;16,9258200000;51,2457300000;0220013;POINT(355276.015631015 377491.002694455);;0220;02
226732;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20254;UL. SŁONECZNA;2;355234;377572;16,9251850000;51,2464470000;0220013;POINT(355233.965015985 377571.955422753);;0220;02
306803;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;9;362001;370593;17,0247950000;51,1853880000;0220042;POINT(362000.976070809 370592.992469246);;0220;02
306804;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;19;361922;370652;17,0236430000;51,1858990000;0220042;POINT(361922.024927162 370651.958385329);;0220;02
1163275;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;10;361983;370640;17,0245200000;51,1858060000;0220042;POINT(361983.013414178 370639.973567856);;0220;02
1390809;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;4;362059;370578;17,0256310000;51,1852670000;0220042;POINT(362059.017550178 370577.97306407);;0220;02
394019;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;17;361941;370637;17,0239200000;51,1857690000;0220042;POINT(361940.987369063 370636.987338502);;0220;02
394014;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883086;PSARY;11596;UL. ŁĄKOWA;15;361956;370627;17,0241390000;51,1856830000;0220042;POINT(361956.029553312 370627.016312634);;0220;02
1238156;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;3;365852;387757;17,0734400000;51,3406050000;0220033;POINT(365852.033280268 387757.006155711);;0220;02
973376;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;4;365800;387741;17,0726990000;51,3404490000;0220033;POINT(365799.985418981 387741.020119186);;0220;02
1388072;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;13;366025;387721;17,0759360000;51,3403220000;0220033;POINT(366024.992262763 387720.985200939);;0220;02
1317379;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;8;365869;387721;17,0736970000;51,3402850000;0220033;POINT(365868.99269102 387720.963969052);;0220;02
1312247;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;10;365894;387714;17,0740590000;51,3402280000;0220033;POINT(365894.030769342 387713.965785591);;0220;02
1317756;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;25305;UL. ZACHODNIA;16;365980;387698;17,0752990000;51,3401050000;0220033;POINT(365980.007799023 387698.02643282);;0220;02
229767;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;10;360967;371735;17,0095630000;51,1954030000;0220042;POINT(360967.021820915 371734.961795457);;0220;02
1390822;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;3;360937;371629;17,0091750000;51,1944430000;0220042;POINT(360937.031490743 371628.98242262);;0220;02
1391052;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;1;361007;371768;17,0101220000;51,1957100000;0220042;POINT(361006.988862667 371768.030595313);;0220;02
515062;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;8;360978;371749;17,0097150000;51,1955320000;0220042;POINT(360978.026512469 371749.013895856);;0220;02
497955;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;2;361018;371826;17,0102570000;51,1962340000;0220042;POINT(361017.994797382 371826.023051066);;0220;02
497959;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;6;360958;371784;17,0094150000;51,1958420000;0220042;POINT(360958.006576134 371784.040913442);;0220;02
497965;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;12;360955;371697;17,0094060000;51,1950590000;0220042;POINT(360955.020529263 371697.019822541);;0220;02
1333122;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;4;361008;371805;17,0101220000;51,1960430000;0220042;POINT(361007.991102707 371805.046811655);;0220;02
1333123;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883123;SZYMANÓW;17823;UL. PRZY KRZYŻU;16;360930;371657;17,0090640000;51,1946930000;0220042;POINT(360930.03141278 371656.982382245);;0220;02
306682;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;882968;KRYNICZNO;21970;UL. SZKOLNA;8;362988;373129;17,0379450000;51,2084230000;0220042;POINT(362987.99291874 373128.964410107);;0220;02
1163248;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;882968;KRYNICZNO;21970;UL. SZKOLNA;10;362962;373129;17,0375730000;51,2084170000;0220042;POINT(362962.000200257 373128.99108299);;0220;02
1163247;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;882968;KRYNICZNO;21970;UL. SZKOLNA;4;363053;373122;17,0388780000;51,2083760000;0220042;POINT(363053.000227967 373122.000766337);;0220;02
685960;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;9;363567;375848;17,0451960000;51,2330050000;0220042;POINT(363567.000368702 375848.02345941);;0220;02
306024;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;7;363542;375855;17,0448350000;51,2330620000;0220042;POINT(363541.975597312 375855.03014033);;0220;02
306023;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;3;363462;375881;17,0436800000;51,2332760000;0220042;POINT(363462.004266106 375880.964661526);;0220;02
1162096;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;6;363502;375822;17,0442750000;51,2327560000;0220042;POINT(363501.988804499 375822.055265367);;0220;02
426940;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;1;363450;375889;17,0435050000;51,2333450000;0220042;POINT(363449.99575709 375888.960039336);;0220;02
392118;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;2974;UL. CICHA;5;363504;375867;17,0442870000;51,2331610000;0220042;POINT(363504.02489428 375867.053142829);;0220;02
852800;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;22A;366185;387052;17,0784840000;51,3343460000;0220033;POINT(366184.995439833 387052.023336638);;0220;02
863005;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;14;366291;387025;17,0800150000;51,3341280000;0220033;POINT(366290.97174826 387024.998161412);;0220;02
1119363;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24F;365651;387271;17,0707380000;51,3361890000;0220033;POINT(365650.994437981 387271.05490497);;0220;02
1091463;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24E;365661;387301;17,0708700000;51,3364610000;0220033;POINT(365660.981050207 387301.049512306);;0220;02
1092171;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24D;365669;387328;17,0709750000;51,3367050000;0220033;POINT(365669.005664649 387327.981015232);;0220;02
1332210;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24;365689;387275;17,0712820000;51,3362330000;0220033;POINT(365689.002725262 387274.94991267);;0220;02
1332209;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;1;366421;386947;17,0819100000;51,3334570000;0220033;POINT(366420.979583577 386946.955431126);;0220;02
494056;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;12;366306;387005;17,0802380000;51,3339520000;0220033;POINT(366305.988307464 387005.027016802);;0220;02
570199;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24B;365695;387291;17,0713620000;51,3363790000;0220033;POINT(365694.999998009 387291.033247863);;0220;02
617647;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24G;365642;387241;17,0706200000;51,3359170000;0220033;POINT(365641.982570421 387241.034674487);;0220;02
1240107;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881532;KSIĘGINICE;10358;UL. KUKUŁCZA;24A;365685;387260;17,0712300000;51,3360980000;0220033;POINT(365684.987265178 387260.038109985);;0220;02
667492;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;10898;UL. LEŚNA;6;367631;387658;17,0990100000;51,3401320000;0220033;POINT(367630.98682478 387657.97342194);;0220;02
1149900;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;10898;UL. LEŚNA;3;367628;387700;17,0989510000;51,3405090000;0220033;POINT(367627.965097307 387699.988537898);;0220;02
1272045;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;10898;UL. LEŚNA;9;367711;387673;17,1001530000;51,3402860000;0220033;POINT(367711.012802692 387673.030637676);;0220;02
1272046;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881466;KOBYLICE;10898;UL. LEŚNA;19;367842;387639;17,1020460000;51,3400110000;0220033;POINT(367842.023432885 387639.048426053);;0220;02
1271149;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883063;PIERWOSZÓW;14834;UL. OGRODOWA;23A;366215;377705;17,0824190000;51,2503260000;0220042;POINT(366214.989520458 377704.982034532);;0220;02
1515656;FIBEE I sp. z o.o.;;światłowodowe;20220630;;0;OPOLSKIE;NAMYSŁOWSKI;1606025;NAMYSŁÓW;499844;SMARCHOWICE WIELKIE;25547;UL. ZAMKOWA;6;354476;408328;16,9017195156;51,5227079320;0220063;POINT(354476 408328);;0220;02
1666633;FIBEE I sp. z o.o.;;światłowodowe;20220630;;0;OPOLSKIE;NAMYSŁOWSKI;1606025;NAMYSŁÓW;499844;SMARCHOWICE WIELKIE;25547;UL. ZAMKOWA;5;354450;408364;16,9013300171;51,5230248091;0220063;POINT(354450 408364);;0220;02
1669385;FIBEE I sp. z o.o.;;światłowodowe;20220630;;0;OPOLSKIE;NAMYSŁOWSKI;1606025;NAMYSŁÓW;499844;SMARCHOWICE WIELKIE;25547;UL. ZAMKOWA;2;354380;408369;16,9003193557;51,5230516965;0220063;POINT(354380 408369);;0220;02
1662194;FIBEE I sp. z o.o.;;światłowodowe;20220630;;0;OPOLSKIE;NAMYSŁOWSKI;1606025;NAMYSŁÓW;499844;SMARCHOWICE WIELKIE;25547;UL. ZAMKOWA;3;354433;408337;16,9010962345;51,5227777398;0220063;POINT(354433 408337);;0220;02
1620934;FIBEE I sp. z o.o.;;światłowodowe;20220630;;0;OPOLSKIE;NAMYSŁOWSKI;1606025;NAMYSŁÓW;499844;SMARCHOWICE WIELKIE;25547;UL. ZAMKOWA;4;354407;408335;16,9007224429;51,5227530574;0220063;POINT(354407 408335);;0220;02
513696;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;28;363643;378018;17,0454570000;51,2525300000;0220042;POINT(363642.974287919 378017.959366963);;0220;02
513702;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;32;363751;378475;17,0468300000;51,2566640000;0220042;POINT(363750.975191649 378474.951984487);;0220;02
1262930;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;28E;363676;378078;17,0459070000;51,2530780000;0220042;POINT(363675.986488873 378078.040347279);;0220;02
1332286;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;23;363581;378173;17,0445100000;51,2539090000;0220042;POINT(363580.995146555 378173.00944398);;0220;02
1332285;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;27;363679;378506;17,0457870000;51,2569260000;0220042;POINT(363678.998878728 378506.01185204);;0220;02
1332287;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;24;363656;377858;17,0457050000;51,2510950000;0220042;POINT(363656.029294545 377857.982531683);;0220;02
1268150;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;28C;363645;378045;17,0454760000;51,2527740000;0220042;POINT(363645.021595917 378045.047441279);;0220;02
1391108;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883130;WISZNIA MAŁA;24806;UL. WROCŁAWSKA;23A;363561;378033;17,0442770000;51,2526460000;0220042;POINT(363561.002902557 378033.045597314);;0220;02
496536;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;9925;UL. KRĘTA;12;363868;376117;17,0494040000;51,2354950000;0220042;POINT(363868.01800809 376117.007754178);;0220;02
229702;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220042;WISZNIA MAŁA;883005;LIGOTA PIĘKNA;9925;UL. KRĘTA;11;363872;376075;17,0494770000;51,2351180000;0220042;POINT(363871.999413053 376074.96476519);;0220;02
499375;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;15;355552;377934;16,9295940000;51,2497820000;0220013;POINT(355552.016814643 377933.991113001);;0220;02
1331052;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;10;355569;377926;16,9298400000;51,2497140000;0220013;POINT(355568.965032322 377925.948454252);;0220;02
470303;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;2;355511;377817;16,9290540000;51,2487200000;0220013;POINT(355511.016516621 377817.001948569);;0220;02
834629;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;3;355489;377856;16,9287230000;51,2490650000;0220013;POINT(355489.006633638 377856.003220699);;0220;02
578026;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;4;355523;377839;16,9292170000;51,2489210000;0220013;POINT(355523.017924737 377839.024340636);;0220;02
860084;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;1;355479;377820;16,9285940000;51,2487390000;0220013;POINT(355478.985111447 377820.019064387);;0220;02
830489;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;9;355461;377917;16,9282970000;51,2496060000;0220013;POINT(355460.984363315 377916.978818573);;0220;02
600034;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;5;355503;377874;16,9289160000;51,2492300000;0220013;POINT(355502.988065155 377873.964795614);;0220;02
226730;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;7;355514;377895;16,9290650000;51,2494220000;0220013;POINT(355513.98451377 377895.014275931);;0220;02
226731;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220015;OBORNIKI ŚLĄSKIE;878748;PĘGÓW;20291;UL. JULIUSZA SŁOWACKIEGO;13;355526;377918;16,9292280000;51,2496320000;0220013;POINT(355526.013962381 377918.037109409);;0220;02
601658;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;19B;366829;380754;17,0900780000;51,2778800000;0220033;POINT(366828.969844382 380754.019009966);;0220;02
229139;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;15;366703;380822;17,0882470000;51,2784620000;0220033;POINT(366702.996802591 380822.038320242);;0220;02
229138;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;12;366661;380749;17,0876720000;51,2777960000;0220033;POINT(366660.979579579 380749.048371865);;0220;02
1332234;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;14;366674;380805;17,0878380000;51,2783020000;0220033;POINT(366674.018285966 380804.995023698);;0220;02
1332235;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;18;366798;380974;17,0895520000;51,2798500000;0220033;POINT(366797.996033558 380973.963067113);;0220;02
495232;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;TRZEBNICKI;220035;TRZEBNICA;881360;BROCHOCIN;99999;;19A;366792;380770;17,0895420000;51,2780150000;0220033;POINT(366791.990305514 380769.998311211);;0220;02
