id_pa;nazwa_podmiotu;rpt_podmiotu;medium;plan_data_oddania;przepustowosc;czy_szkola;wojewodztwo;powiat;kod_terc;gmina;kod_simc;miejscowosc;kod_ulic;ulica;numer_porzadkowy;x92;y92;x84;y84;teryt_g;wkt;ulica_old;teryt_p;teryt_w
1087912;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;56;393843;390420;17,4744630000;51,3704700000;0214083;POINT(393843.021753297 390420.018560813);;0214;02
1087905;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;44;393600;390331;17,4709990000;51,3696240000;0214083;POINT(393600.025123548 390330.990179933);;0214;02
1087894;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;26;393423;390267;17,4684750000;51,3690150000;0214083;POINT(393422.980403713 390266.953672371);;0214;02
1087890;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;24;393405;390258;17,4682190000;51,3689310000;0214083;POINT(393404.971527051 390257.987591922);;0214;02
1087884;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;45A;393700;390400;17,4724140000;51,3702630000;0214083;POINT(393699.966765533 390399.974876483);;0214;02
1087878;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;31;393552;390350;17,4703030000;51,3697860000;0214083;POINT(393551.970170121 390350.009619274);;0214;02
1087877;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;27A;393492;390328;17,4694480000;51,3695770000;0214083;POINT(393491.990862319 390328.016832883);;0214;02
233174;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;19;393422;390295;17,4684530000;51,3692670000;0214083;POINT(393422.034654134 390295.000167177);;0214;02
233177;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;47A;393768;390423;17,4733840000;51,3704830000;0214083;POINT(393767.971771407 390423.02633787);;0214;02
233178;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;46;393620;390342;17,4712830000;51,3697270000;0214083;POINT(393620.025775502 390342.02852865);;0214;02
233176;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;51;393811;390430;17,4740000000;51,3705540000;0214083;POINT(393810.999156193 390430.02711205);;0214;02
233175;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;33;393573;390356;17,4706030000;51,3698440000;0214083;POINT(393572.979861234 390356.021964241);;0214;02
261425;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;29;393534;390343;17,4700470000;51,3697200000;0214083;POINT(393534.003571624 390343.044127143);;0214;02
261508;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;22;393368;390253;17,4676890000;51,3688790000;0214083;POINT(393367.97051629 390252.977364686);;0214;02
261509;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;40A;393575;390321;17,4706430000;51,3695290000;0214083;POINT(393575.032853855 390320.945749985);;0214;02
261510;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;42;393596;390330;17,4709410000;51,3696140000;0214083;POINT(393595.966053995 390329.96264965);;0214;02
261511;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;50A;393717;390370;17,4726680000;51,3699970000;0214083;POINT(393717.02498834 390370.035805476);;0214;02
261513;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;54;393766;390385;17,4733670000;51,3701410000;0214083;POINT(393765.997298842 390385.031233027);;0214;02
261514;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;56B;393820;390384;17,4741430000;51,3701420000;0214083;POINT(393819.996415939 390384.018489814);;0214;02
261515;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;24096;UL. WIELKOPOLSKA;44A;393607;390312;17,4711050000;51,3694550000;0214083;POINT(393607.009329334 390312.048861202);;0214;02
940008;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214025;BIERUTÓW;872705;ZBYTOWA;99999;;64A;390394;360895;17,4339600000;51,1043420000;0214023;POINT(390394.033273269 360895.045094333);;0214;02
168063;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214025;BIERUTÓW;872705;ZBYTOWA;99999;;64;390439;360879;17,4346070000;51,1042060000;0214023;POINT(390438.99239172 360878.963554261);;0214;02
168064;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214025;BIERUTÓW;872705;ZBYTOWA;99999;;65;390299;360740;17,4326500000;51,1029300000;0214023;POINT(390299.009550545 360740.033661227);;0214;02
958698;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214011;OLEŚNICA;987213;OLEŚNICA;7296;UL. JARZYNOWA;5;386441;374273;17,3732770000;51,2238580000;0214011;POINT(386441.015251566 374273.040758082);;0214;02
768378;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214011;OLEŚNICA;987213;OLEŚNICA;7296;UL. JARZYNOWA;1;386494;374252;17,3740420000;51,2236790000;0214011;POINT(386493.975276061 374251.960200222);;0214;02
934303;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;133D;404430;380747;17,6291510000;51,2853710000;0214073;POINT(404430.00938152 380747.006417788);;0214;02
1317391;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;6Ł;403929;379356;17,6223410000;51,2727780000;0214073;POINT(403928.996089057 379355.944562665);;0214;02
1037138;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;8;404041;379361;17,6239450000;51,2728420000;0214073;POINT(404040.97964911 379360.962081525);;0214;02
1037153;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;6B;403841;379457;17,6210520000;51,2736720000;0214073;POINT(403840.977854017 379457.016520937);;0214;02
1037136;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;136;404401;380892;17,6286960000;51,2866700000;0214073;POINT(404400.987297417 380892.007276358);;0214;02
183308;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;17;404205;379709;17,6262030000;51,2759990000;0214073;POINT(404205.000738008 379708.973515647);;0214;02
183298;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;130;404313;380480;17,6275450000;51,2829500000;0214073;POINT(404313.019024801 380479.958204462);;0214;02
183352;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;86;405242;378566;17,6413730000;51,2658950000;0214073;POINT(405241.980879392 378566.042394288);;0214;02
183345;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;6M;403944;379371;17,6225520000;51,2729160000;0214073;POINT(403943.997337916 379371.009810652);;0214;02
183302;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;16;404203;379267;17,6262930000;51,2720240000;0214073;POINT(404203.009127809 379266.96041625);;0214;02
183299;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;133;404403;380640;17,6287920000;51,2844040000;0214073;POINT(404402.974623727 380639.973414888);;0214;02
217496;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;132;404374;380683;17,6283650000;51,2847860000;0214073;POINT(404373.999925965 380682.996009724);;0214;02
217617;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;6H;403842;379325;17,6211020000;51,2724850000;0214073;POINT(403841.986411525 379324.993849879);;0214;02
217485;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;131;404338;380420;17,6279190000;51,2824150000;0214073;POINT(404337.981573575 380419.995495875);;0214;02
217606;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;6L;403914;379340;17,6221300000;51,2726320000;0214073;POINT(403913.978064639 379339.990008618);;0214;02
217554;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;23;404078;379369;17,6244740000;51,2729210000;0214073;POINT(404078.032379298 379369.053261235);;0214;02
217559;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;25;404155;379326;17,6255890000;51,2725470000;0214073;POINT(404155.005185921 379326.020275331);;0214;02
243795;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;29;404242;379281;17,6268480000;51,2721570000;0214073;POINT(404241.987558006 379281.021977147);;0214;02
243698;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;25A;404173;379318;17,6258490000;51,2724780000;0214073;POINT(404172.99207062 379318.010313348);;0214;02
243597;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;134;404399;380822;17,6286860000;51,2860400000;0214073;POINT(404398.981990522 380821.983844287);;0214;02
243646;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;135;404438;380905;17,6292230000;51,2867930000;0214073;POINT(404437.980337614 380904.9949791);;0214;02
243648;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214075;SYCÓW;209510;STRADOMIA WIERZCHNIA;99999;;138;404400;380950;17,6286660000;51,2871910000;0214073;POINT(404399.977847812 380949.965380675);;0214;02
165615;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214085;TWARDOGÓRA;881911;GOSZCZ;13132;UL. MŁYŃSKA;7;393836;393839;17,4733390000;51,4012100000;0214083;POINT(393835.975313064 393838.983979418);;0214;02
165614;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214085;TWARDOGÓRA;881911;GOSZCZ;13132;UL. MŁYŃSKA;5;393829;393802;17,4732500000;51,4008760000;0214083;POINT(393829.013135394 393801.982325317);;0214;02
236026;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214085;TWARDOGÓRA;881911;GOSZCZ;13132;UL. MŁYŃSKA;1A;393612;393688;17,4701650000;51,3998100000;0214083;POINT(393612.018390966 393687.948890254);;0214;02
1308612;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;71;392003;389922;17,4481830000;51,3656450000;0214083;POINT(392003.031135437 389922.003061908);;0214;02
183647;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;21;392658;390067;17,4575470000;51,3670730000;0214083;POINT(392658.012761203 390067.003330619);;0214;02
183646;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;7;392800;390075;17,4595840000;51,3671720000;0214083;POINT(392799.994822866 390075.029309571);;0214;02
183666;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;24;392523;390092;17,4556000000;51,3672720000;0214083;POINT(392522.990776113 390091.977614358);;0214;02
183667;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;17;392695;390068;17,4580780000;51,3670890000;0214083;POINT(392695.001416518 390068.004904518);;0214;02
183668;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;69;392058;389927;17,4489710000;51,3657000000;0214083;POINT(392057.997496292 389926.957159786);;0214;02
218415;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;5;392830;390069;17,4600170000;51,3671230000;0214083;POINT(392830.011991302 390068.949166346);;0214;02
218428;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;9;392763;390070;17,4590540000;51,3671200000;0214083;POINT(392762.991753107 390070.023444185);;0214;02
218416;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;4;392742;390102;17,4587430000;51,3674040000;0214083;POINT(392742.013480087 390102.05015371);;0214;02
244019;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;25;392624;390065;17,4570590000;51,3670490000;0214083;POINT(392623.997655992 390065.049713529);;0214;02
244022;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;6;392711;390099;17,4582980000;51,3673710000;0214083;POINT(392710.969889751 390099.032551182);;0214;02
1037574;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;19;392677;390068;17,4578190000;51,3670860000;0214083;POINT(392676.971103972 390068.050414167);;0214;02
1037566;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;13;392723;390059;17,4584830000;51,3670130000;0214083;POINT(392723.006957838 390058.963551159);;0214;02
1037581;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;10;392664;390097;17,4576240000;51,3673440000;0214083;POINT(392664.004715029 390097.017307425);;0214;02
1037575;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;29;392588;390064;17,4565420000;51,3670330000;0214083;POINT(392587.983181055 390064.02814761);;0214;02
1037584;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214084;TWARDOGÓRA;987390;TWARDOGÓRA;23073;UL. TRZEBNICKA;18;392579;390094;17,4564040000;51,3673010000;0214083;POINT(392579.007178108 390094.023461333);;0214;02
1237568;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;10F;381537;366338;17,3056780000;51,1515170000;0214062;POINT(381536.972077795 366337.997888957);;0214;02
1244202;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;9A;381444;366300;17,3043610000;51,1511560000;0214062;POINT(381443.971029278 366299.990057505);;0214;02
593301;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;1F;381615;366286;17,3068110000;51,1510660000;0214062;POINT(381615.029703391 366286.039168423);;0214;02
224385;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;4A;381542;366014;17,3058570000;51,1486050000;0214062;POINT(381542.030200202 366014.003067375);;0214;02
224417;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;10C;381320;366361;17,3025690000;51,1516790000;0214062;POINT(381320.027192211 366361.018269222);;0214;02
224378;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;1;381536;366214;17,3057050000;51,1504020000;0214062;POINT(381536.004415504 366214.007687748);;0214;02
249103;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;2;381556;366196;17,3059970000;51,1502440000;0214062;POINT(381556.015063805 366195.973685082);;0214;02
249109;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;3A;381543;366111;17,3058390000;51,1494770000;0214062;POINT(381543.00448464 366110.966140918);;0214;02
249175;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;5B;381438;366081;17,3043480000;51,1491860000;0214062;POINT(381438.013334003 366081.020014427);;0214;02
249111;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;6B;381403;366157;17,3038220000;51,1498620000;0214062;POINT(381402.970082459 366157.014144574);;0214;02
249080;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;3;381499;366167;17,3051910000;51,1499720000;0214062;POINT(381498.966619527 366167.035590817);;0214;02
249096;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;11;381372;366389;17,3033030000;51,1519410000;0214062;POINT(381372.015278916 366388.958864035);;0214;02
1081721;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;4;381498;366132;17,3051890000;51,1496570000;0214062;POINT(381498.019895017 366132.022484733);;0214;02
1081731;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;9;381486;366261;17,3049750000;51,1508140000;0214062;POINT(381486.021964712 366260.98281649);;0214;02
1081762;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;6G;381295;366089;17,3023010000;51,1492280000;0214062;POINT(381295.001334228 366088.990414956);;0214;02
1081728;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;6;381479;366189;17,3048980000;51,1501650000;0214062;POINT(381478.975799129 366188.962130555);;0214;02
1081735;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;10;381394;366290;17,3036500000;51,1510560000;0214062;POINT(381394.00587741 366290.020040247);;0214;02
1081724;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;5;381501;366184;17,3052140000;51,1501250000;0214062;POINT(381500.966594871 366184.006467497);;0214;02
840075;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;5C;381489;366133;17,3050600000;51,1496640000;0214062;POINT(381489.018645249 366133.008464868);;0214;02
1102903;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;1E;381635;366310;17,3070890000;51,1512860000;0214062;POINT(381635.028725238 366310.047612187);;0214;02
139953;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;5A;381369;366031;17,3033780000;51,1487220000;0214062;POINT(381369.004174372 366031.004417977);;0214;02
139955;ORANGE POLSKA SPÓŁKA AKCYJNA;;światłowodowe;20200930;100;;DOLNOŚLĄSKIE;OLEŚNICKI;214062;OLEŚNICA;879156;PISZKAWA;99999;;6C;381394;366171;17,3036890000;51,1499860000;0214062;POINT(381393.989194339 366171.012804953);;0214;02
